,translation
4836,"{'prefix': 'translate Hinglish to English: ', 'input': 'MAIN NORTH CAROLINA KE BAAHAREE BAINK MAIN GAYA THA', 'target': 'i went to the outer banks once in North carolina'}"
4837,"{'prefix': 'translate Hinglish to English: ', 'input': ""NAHIN  MAIN THO SAB DAWSON'S CREEK SE JANTHA HOON LOL"", 'target': ""No all I know is from Dawson's Creek lol""}"
4838,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yah ek romance movie set karane kelie ek shaanadaar jagah hai', 'target': 'It seems like a great spot to set a romance movie though'}"
4839,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe vaastav mein yah dekhana pad sakata hai, main thoda sa chintit hoon', 'target': ""I may have to actually watch this, I'm slightly intrigued""}"
4840,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sundar beaches', 'target': 'pretty beaches'}"
4841,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, mujhe lagata hai ki iske ek soochee se paar karane ke lie, heh', 'target': 'yeah, i feel like its one to cross off the list, heh'}"
4842,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ab ham samaapt hone ko jaanate hain. maan usee intercepted kie gae patron ko dikhaatee hai aur sabhee ko maaph kar diya jaata hai.', 'target': 'Now we know the ending though. The mom shows her the intercepted letters and all is forgiven.'}"
4843,"{'prefix': 'translate Hinglish to English: ', 'input': 'Spasht roop se dekhana yah sab neeche jaana hoga, hai na?', 'target': 'clearly gotta see it all go down, right?'}"
4844,"{'prefix': 'translate Hinglish to English: ', 'input': 'kisee din kisee din', 'target': 'some day, some day.'}"
4845,"{'prefix': 'translate Hinglish to English: ', 'input': 'Vaah, to yah Gosling kee shuruaatee philmon mein se ek rahee hogee. mujhe mahasoos nahin hua ki yah itana puraana tha.', 'target': ""Wow so this must have been one of Gosling's early movies. I didn't realize it was that old.""}"
4846,"{'prefix': 'translate Hinglish to English: ', 'input': 'maleficent tho ache acting hein yar.. angelina jolie tho isme main character ki', 'target': 'Maleficent is a movie with great acting, Angelina Jolie plays the main character Maleficient'}"
4847,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh tho acha hein yar.. actually mein yeh kabhi bhi nahi dekha pehla.. mein tho isse worth seeing kahunga', 'target': ""Oh good to know. Actually I haven't seen it before and I am trying to figure out if it is worth seeing.""}"
4848,"{'prefix': 'translate Hinglish to English: ', 'input': 'agar aap isse watch karne shuru kiye honge tho aap stop hi nahi karenge.. actors tho worthwhile hein..muje lagtha hein ki is film sleeping beauty ke based hein', 'target': 'If you start watching it, you will not want to stop.  The actors make it worthwhile.   You know it is based on the film Sleeping Beauty and is about the antagonist in that film.'}"
4849,"{'prefix': 'translate Hinglish to English: ', 'input': 'interesting. yeh kids ke liye tho appropriate hein', 'target': 'Interesting. Is it appropriate for kids?'}"
4850,"{'prefix': 'translate Hinglish to English: ', 'input': 'cinema score ka rating A diya', 'target': 'Its CinemaScore rating is an A.'}"
4851,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan. mera kids ko bahut pasand hein', 'target': 'Yes, my kids loved it'}"
4852,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur history kaha li gaya hein?', 'target': 'And where does the history take place?'}"
4853,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh jab huva tab us sleeping beauty choti girl thi', 'target': 'It takes place when sleeping beauty is a little girl'}"
4854,"{'prefix': 'translate Hinglish to English: ', 'input': 'tho usse kya huva?', 'target': 'And what happen with her?'}"
4855,"{'prefix': 'translate Hinglish to English: ', 'input': 'konsa aap ko pasand hein?', 'target': 'What did you like most on it?'}"
4856,"{'prefix': 'translate Hinglish to English: ', 'input': 'best part tho story line hein.. yek magical forest se shuru hota jaha maleficient yek moors mein rehatah', 'target': 'The best part is the story line.  It begins with Maleficient living in the Moors, which is a magical forest '}"
4857,"{'prefix': 'translate Hinglish to English: ', 'input': 'maleficent ko human par love huva', 'target': 'Maleficent falls in love with a human, but they fall apart.'}"
4858,"{'prefix': 'translate Hinglish to English: ', 'input': 'maleficent, people ke against jaathi aur moors ko protects karthe.. jab koi usse attack karthe tho voh kill karthe aur retreats', 'target': 'Maleficent turns against the people, and protects the Moors.  When the kind tries to attack her she kills him and retreats. '}"
4859,"{'prefix': 'translate Hinglish to English: ', 'input': 'king tho offer kartha ki jo koi maleficent maarega usse apni daughter ko marry karega... stefan tho usse jinda nahi le paaya lekin usne uska wings ko cutsoff kiya aur king ke saamne le aaya', 'target': 'The king offered whoever killed Maleficent could marry her daughter.  Stefan cannot bring himself to kill her but instead cuts off her wings and presents them to the king. '}"
4860,"{'prefix': 'translate Hinglish to English: ', 'input': 'maleficent ne moors ko dark kingdome bana diya', 'target': 'Maleficent turns the Moors into a dark kingdome.'}"
4861,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh fairy tale ke tarah hein.. aurkoi characters hein isme?', 'target': 'It seems nice. It is a fairy tale though. And what about the other characters?'}"
4862,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh fairy tale hi hey', 'target': 'It is a fairy tale'}"
4863,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapko fairy tales pasand hein?', 'target': 'Do you like fairy tales?'}"
4864,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan... kya isme adventures hein?', 'target': 'Yes for sure. Does it have lots of adventure?'}"
4865,"{'prefix': 'translate Hinglish to English: ', 'input': 'is cast mein angelina jole maleficent ke role kiya hein, aur sarlto copley, stefan ke role. elle fanning- aurora ka role, sam riley-diave, imelda stunton- knotgrass ke role kiya hein', 'target': 'The cast includes Angelina Jolie as Maleficent, Sarlto Copley as Stefan, Elle Fanning as Aurora, Sam Riley as Diaval, and Imelda Stunton as Knotgrass'}"
4866,"{'prefix': 'translate Hinglish to English: ', 'input': 'Bahut interesting. Kya special effects achhe hai?', 'target': 'Very interesting. Are the special effects nice?'}"
4867,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han, action se bhari hui.', 'target': 'Yes, very action packed.'}"
4868,"{'prefix': 'translate Hinglish to English: ', 'input': 'Special effects achhe hai, because movie 2014 mein hi bni thi', 'target': 'The special effects are good, because the movie was just made in 2014'}"
4869,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maleficent ek aise bache ko palti hai jisse wo pasand nhi krti, but uske bahut nazdeek ho jati hai kyunki weh use palti hai.', 'target': 'Maleficent raises a child who she dislikes, but grows very close to her as she raises her.'}"
4870,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ladki ka naam Aurora hai, aur wo Maleficent ko apni ""fairy godmother"" kehti hai', 'target': 'The girl is named Aurora, and she calls Maleficent her ""fairy godmother""'}"
4871,"{'prefix': 'translate Hinglish to English: ', 'input': 'Oh aur bachi Sleeping Beauty hai? Yeh bahut interesting sunai deta hai.', 'target': 'Oh and the baby is Sleeping Beauty? That sounds interesting.'}"
4872,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han, yeh interesting hai', 'target': 'Yes, it is interesting'}"
4873,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tum sleeping beauty ki story jaante ho?', 'target': 'Are you familiar with the story of sleeping beauty?'}"
4874,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han bilkul, mujhe wo pasand hai.', 'target': 'Yes for sure. I like it.'}"
4875,"{'prefix': 'translate Hinglish to English: ', 'input': 'Toh movie ka ant interesting hai, kyunki Stefan apni hi bati ko dur band kr deta hai.', 'target': 'So the ending of the movie is interesting, because Stefan locks his own daughter away.'}"
4876,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapko end mein twist karne ka movies pasand hein? kyon ki yeh movie is tarah ki hein', 'target': 'Do you like movies that have a twist at the end?  Because this movie does'}"
4877,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan yar sure.. lekin end ke baare mein mat bolna kyon ki voh surprising hota', 'target': ""For sure I like. Don't tell me the end but is it surprising?""}"
4878,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, end tho surprising hein.. movie tho badiya hein', 'target': 'Yes, the end is surprising. The movie will keep you on the edge of your seat.'}"
4879,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur kuch is movie ke baare mein?', 'target': 'Any other questions about the movie?'}"
4880,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap ko almost muje convince kiya is movie ko dekhne.. kya isme violence hein?', 'target': 'On you are almost convincing me to watch. Is there too much violence?'}"
4881,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje iske baare mein kuch patha nahi aur uska rating bhi.. mere kids ko bhi nahi patha, lekin yeh apni par depend kartha ki konsa age group dekh sakthe', 'target': 'I am not sure about that, and I am not sure about the rating.  It was not too much for my kids, but it may be too much for yours depending on their ages.'}"
4882,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapko violence movies dekhna pasand hein?', 'target': 'Do you like watching movies with violence?'}"
4883,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje pasand hein lekin violence hi nahi.. kuch purpose bhi rehna chahiye.. tho mein kids ke liye tho jyada concerned hoon', 'target': 'I like but not just because of the violence. It has to be some purpose. But in this case I am more concerned about the kids.'}"
4884,"{'prefix': 'translate Hinglish to English: ', 'input': 'thanks yar.. aap se milkar badi khusi huvi', 'target': 'Thanks a lot for your talk. It was really nice.'}"
4885,"{'prefix': 'translate Hinglish to English: ', 'input': 'hello, good afternoon', 'target': 'Hello, Goodafternoon'}"
4886,"{'prefix': 'translate Hinglish to English: ', 'input': 'hi,', 'target': 'Hi there like wise'}"
4887,"{'prefix': 'translate Hinglish to English: ', 'input': 'is film ka title hein The great getsby', 'target': 'The title of the film is The Great Getsby'}"
4888,"{'prefix': 'translate Hinglish to English: ', 'input': 'aaj hum The great gatsby film ke baare mein baath karenge', 'target': 'Today we are gonna talk about The Great Gatsby/'}"
4889,"{'prefix': 'translate Hinglish to English: ', 'input': '2013 mein published huva hein', 'target': 'It was published in 2013.'}"
4890,"{'prefix': 'translate Hinglish to English: ', 'input': 'surprisingly, muje lagtha mein kahi suni hoon lekin dekha nahi, aap?', 'target': 'Surprisingly I think I heard of it but never seen it. You?'}"
4891,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan 5 saal hoga', 'target': 'yea already been 5 years.'}"
4892,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein book bhi padi aur movie ko bhi dekha', 'target': 'I read the book and watched it.'}"
4893,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapko gatsby ka role kon play kiya patha hein?', 'target': 'Do you know who plays Gatsby?'}"
4894,"{'prefix': 'translate Hinglish to English: ', 'input': 'Leonardo DiCaprio', 'target': 'Leonardo DiCaprio'}"
4895,"{'prefix': 'translate Hinglish to English: ', 'input': 'han mere liye iski kuch moments thi', 'target': 'It had its moments for me.'}"
4896,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye romance drama film hai', 'target': 'This is a romance drama film'}"
4897,"{'prefix': 'translate Hinglish to English: ', 'input': 'kuch parts mere liye fantasy they', 'target': 'Some parts where to fantasy for me.'}"
4898,"{'prefix': 'translate Hinglish to English: ', 'input': 'sach mein?', 'target': 'Really?'}"
4899,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe ye acha laga ki Gatsby ki parties kitni grandhoti thi', 'target': 'I do like how grand the parties were that Gatsby would throw.'}"
4900,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan isme kafi kuch tha jo slowing down tha aur obvious green screen mere liye', 'target': 'Yes there was a lot slowing down and obvious green screen to me.'}"
4901,"{'prefix': 'translate Hinglish to English: ', 'input': 'isey 48% miley rotten tomatoes par', 'target': 'It did get a 48% on rotten tomatoes.'}"
4902,"{'prefix': 'translate Hinglish to English: ', 'input': 'Well scene 1 mein Nick Carraway jo ek WW1 veteran hai wo Jay Gatsby ke baare mein baat karna shuru karta hai.', 'target': 'Well in scene 1 Nick Carraway who is a WW1 veteran begins talking about Jay Gatsby.'}"
4903,"{'prefix': 'translate Hinglish to English: ', 'input': 'kaise hopeful se unhe dekha hein', 'target': 'How hopeful he had been.'}"
4904,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, muje yaad hein', 'target': 'Yea I remember that.'}"
4905,"{'prefix': 'translate Hinglish to English: ', 'input': 'overall , is movie acha hein, mein daisy se kabhi stand nahi ho paya', 'target': ""Overall I think the movie was good, I just couldn't stand Daisy.""}"
4906,"{'prefix': 'translate Hinglish to English: ', 'input': 'nick, newyork mein move huva aur gatsby ko dekha', 'target': 'Nick moves to New York and sees Gatsby.'}"
4907,"{'prefix': 'translate Hinglish to English: ', 'input': 'daisy tho badi gatsby ka love interest tha', 'target': 'Daisy was Gatsby love interest.'}"
4908,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, itna wealthy girl jo hein, jo gatsb ko impress kar rahi thi', 'target': 'Yes a very wealthy girl, who Gatsby trys to impress'}"
4909,"{'prefix': 'translate Hinglish to English: ', 'input': 'gatsby ne daisy ko tom ka affair bola', 'target': 'Gatsby tells Tom of his affair with Daisy.'}"
4910,"{'prefix': 'translate Hinglish to English: ', 'input': 'tom uska husband hein', 'target': 'Tom is her husband.'}"
