,translation
8498,"{'prefix': 'translate Hinglish to English: ', 'input': 'interesting hein, mein tho uska work ka badi fan hoon. is movie ka aapka thoughts kya hein', 'target': ""Interesting. I'm a fan of his work, what are your thoughts on the movie?""}"
8499,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein tho ro rahi thi jab mein pehele baar is movie ko dekha,. yeh tho awesome hein,. mein 52% rotten tomatoes ko devungi lekin mein 100 de diya', 'target': 'I actually cried when I first watch it. It is awesome. Got 52 percent in rotten tomatoes but I will give it a 100 '}"
8500,"{'prefix': 'translate Hinglish to English: ', 'input': 'acha? kya book se yeh kaafi resembles karta?', 'target': 'Really? Would you say it resembles the book well?'}"
8501,"{'prefix': 'translate Hinglish to English: ', 'input': 'isme tho kaafi changes hein jo muje pasand hein. mein end ka hi care kar raha tha, ryan gosling neh tho noah ka play ache kiya, voh poor hein lekin allie rich family ki thi uska engage dusra ke saath huva lekin voh noah ko pyar kar rahi thi', 'target': 'There are some changes but pretty much. I only care about the ending anyway. Ryan Gosling play as Noah in the movie, he is poor while Allie is from a rich family and she is engage with someone else but fell in love with Noah '}"
8502,"{'prefix': 'translate Hinglish to English: ', 'input': 'acha tho kaafi mein yeh interesting rehega. mein kuch check kartha hoon, kya netflix mein hein?', 'target': 'Oh wow that seems really interesting. I will have to check it out for sure. Do you know if its available on netflix?  '}"
8503,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje patha nahi, yeh 2004 mein release huva hein', 'target': 'Hmm not sure. It was released year 2004 so it probably is'}"
8504,"{'prefix': 'translate Hinglish to English: ', 'input': 'acha tho aur kuch is movie ke baare mein aapko patha hein , yaani us cheesy or cliche elements ka portrayed ke baare mei', 'target': 'Ahhh okay, So based on what you know about the movie are their cheesy or cliche elements portrayed in the film?'}"
8505,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi muje kuch nahi patha, yeh tho heart touching story hein aur aapko rula dega. muje tho bahut rulaya/. alle jab alzheimer hothe aur usko kuch yaad nahi aatha lekin voh usko daily visit karthi aur dono mar jaathe', 'target': ""not at all but that is for me. it is heart touching and will make you cry. if made me cry. Allie got Alzheimer and she doesn't remember Noah but he still visits her everyday and they died together   ""}"
8506,"{'prefix': 'translate Hinglish to English: ', 'input': 'OMG yeh tho honestly crazy hein yar aur bahut excited lagtha hein is movie ko dekhne', 'target': 'omg!!! thats so crazy honestly kind of excited to see this movie now '}"
8507,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, yeh art hein, is book bahut pasand hein aur movie bhi', 'target': 'Yes, its an art, love the book but I love the movie more'}"
8508,"{'prefix': 'translate Hinglish to English: ', 'input': 'is tarah muje feel ho raha ki star hi fault hei. ache book hein lekin movie tho incredible hein', 'target': 'Thats how i felt with the fault in our stars. Great book but movie was incredible.'}"
8509,"{'prefix': 'translate Hinglish to English: ', 'input': 'jab voh army ka enlisted kar raha tha tho voh daily lik raha tha lekin uski mom us letter ko intercept kiya tho usne us saal ko devastated kiya', 'target': 'When he enlisted in the army he writes to her everyday but her mom intercept the letters so she was devastated for a year'}"
8510,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje us movie pasand hei yar', 'target': 'I love that movie too!'}"
8511,"{'prefix': 'translate Hinglish to English: ', 'input': 'tho is movie tho saving private Ryan ka mix lag raha hein, mein pehele aap, aur possible dusra movies', 'target': 'Damn so this movie is like a mix of saving private Ryan, me before you, and possible other movies'}"
8512,"{'prefix': 'translate Hinglish to English: ', 'input': 'thoda aur better kar sakthe they. muje low rating ke baare mein nahi patha. yeh tho mera favorite movie se yek hein', 'target': ""Somewhat but much better. I don't know why it got low rating, it is one of my favorite movie""}"
8513,"{'prefix': 'translate Hinglish to English: ', 'input': 'rotten tomato tho pretty picky kahi movies mein, jo ab muje kuch films mein nahi najar aatha lekin brilliant hein kyun ki voh credit nahi dethe deserve movie ko', 'target': 'I mean rotten tomato is pretty picky on certain movies which i dont get cause some films are brilliant but do not get the credit they deserve'}"
8514,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje patha hein. voh personal preference hein probably. dusron ko nahi pasand aayega', 'target': 'I know. It probably on personal preference. Others might not like it'}"
8515,"{'prefix': 'translate Hinglish to English: ', 'input': 'side track kitna lamba task hein yar', 'target': 'Side track how long is this task suppose to be?'}"
8516,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan mein maantha hoon yeh tho personal preference hein', 'target': 'But i agree that its a personal preference'}"
8517,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main sure nahi hu but hame movie k baare me baat karni jab tak hum finished conversation pe click nahi kar dete', 'target': 'Not sure but we have to talk about the movie till we can click the finished conversation button '}"
8518,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tum director se familiar ho? Nick Cassavetes', 'target': 'Are you familiar with the director? Nick Cassavetes'}"
8519,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main nahi hu', 'target': 'i am not'}"
8520,"{'prefix': 'translate Hinglish to English: ', 'input': 'Uski aur kaunsi movies hai?', 'target': 'what are some of his other movies?'}"
8521,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tum movie recommendation pasand karte ho?', 'target': 'Would you like a movie recommendation?'}"
8522,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sure, konsi film hai ye?', 'target': 'Sure, which film is it?'}"
8523,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumne 2013 ki The Great Gatsby dekhi hai?', 'target': 'Have you seen The Great Gatsby the one from 2013?'}"
8524,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ohh wo movie, abhi tak nahi', 'target': ""Ohh that movie, no I haven't yet""}"
8525,"{'prefix': 'translate Hinglish to English: ', 'input': 'main actually original ke bhi zyada familiar hun.', 'target': ""I'm actually not even too familiar with the original""}"
8526,"{'prefix': 'translate Hinglish to English: ', 'input': 'isme lenardo dicaprio as jay gatsby hai', 'target': 'it has lenardo dicaprio as jay  gatsby.'}"
8527,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye f scott fitzgerald ki book par based period romantic drama hai', 'target': 'It is a period romantic drama based on the book by f scott fitzgerald.'}"
8528,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye 1925 ki older book hai par kafi known hai', 'target': 'older book from 1925 but a well known one.'}"
8529,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh ok haan maine suna hai iske bare mein, toh kya yeh CasaBlanca jaisa hai?', 'target': ""Oh ok yes I've heard of it, so i figure it's CasaBlanca-ish?""}"
8530,"{'prefix': 'translate Hinglish to English: ', 'input': 'No, bilkul nahi.', 'target': 'No, not at all.'}"
8531,"{'prefix': 'translate Hinglish to English: ', 'input': 'Well ... aisa nahi hai.', 'target': 'Well ..not really.'}"
8532,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh todl hai nick caraway ke akhon se, is film me toby maguire.', 'target': 'It is todl through thte yes of nick carraway, in this film toby maguire.'}"
8533,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh jay gatsby se meet karta hai jab woh next door mein rahta tha aur introduce hota hai party world of the roaring 20s se new york state mein.', 'target': 'He meets jay gatsby while living next door and gets introduced to the party world of the roaring 20s in new york state.'}"
8534,"{'prefix': 'translate Hinglish to English: ', 'input': 'main utna familiar nahin hoon Fitzgerald se, oh ok toh Capone era ke samay mein, mujhe interest hai is era mein', 'target': ""I guess I'm not really too familiar with Fitzgerald stuff, Oh ok so during the Capone era, I'm interested in that era""}"
8535,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagta hai tumhe tab accha lagega', 'target': 'I think you would like it then.'}"
8536,"{'prefix': 'translate Hinglish to English: ', 'input': 'lekin look jo hai woh generally higher regard pe hai', 'target': 'But the book is genreally heldinmuch higher regard.'}"
8537,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh movie utna accha critics ko accha nahin laga.', 'target': 'This movie did not do to well with  the critics.'}"
8538,"{'prefix': 'translate Hinglish to English: ', 'input': 'sirf 48% mila rotten tomatoes se..', 'target': 'Only 48% from rotten tomatoes.. '}"
8539,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap kuchh aur kar rahe hain?', 'target': 'are you doing something else?'}"
8540,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahin, main sirf typing mein bahut bura hoon.', 'target': ""No i'm just terrible at typing""}"
8541,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe nahin lagta ki main yeh film dekhna chahoonga.', 'target': 'I dont think id want to watch this movie'}"
8542,"{'prefix': 'translate Hinglish to English: ', 'input': '3 minutes bahut lamba hai aur emaanadaari ke anusaar thoda rude bhi hai.', 'target': '3 minutes is toolong and to be honest a little rude.'}"
8543,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh dekhane ke liye ek tamaasha adhik hai.', 'target': 'It is more of a spectacle to behold.'}"
8544,"{'prefix': 'translate Hinglish to English: ', 'input': '5 minutes bahut lamba hai.', 'target': '5 minutes is too long'}"
8545,"{'prefix': 'translate Hinglish to English: ', 'input': 'Director baz luhrmann iske liye jaana jaata hai.', 'target': 'The director baz luhrmann is kind of know for that.'}"
8546,"{'prefix': 'translate Hinglish to English: ', 'input': '3 hai bahut lambe samay se 2 minutes kum.', 'target': '3 is 2 minutes less than too long'}"
8547,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh abhi bhi rude hai.', 'target': 'it is still rude'}"
8548,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur mujhe lagta hai ki aap ek aur turk ya kutch aur kar rahe hain.', 'target': 'and makes me think you are doing another turk or something else'}"
8549,"{'prefix': 'translate Hinglish to English: ', 'input': 'aise hi bola', 'target': 'just saying'}"
8550,"{'prefix': 'translate Hinglish to English: ', 'input': 'anyways, yeh trash movies hein', 'target': 'Anyways sounds like a trash movie'}"
8551,"{'prefix': 'translate Hinglish to English: ', 'input': 'lol', 'target': 'lol'}"
8552,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, agar aap dekho tho aapko hi patha chalega', 'target': 'well if you watch it than you can know for sure one way or another.'}"
8553,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje actually pasand hein', 'target': 'I actually did like it.'}"
8554,"{'prefix': 'translate Hinglish to English: ', 'input': 'lekin muje us actors ko enjoy kar raha tha, aur us showy dance numbers ko bhi', 'target': 'But I enjoy the actors in it and liked  the showy dance numbers.'}"
8555,"{'prefix': 'translate Hinglish to English: ', 'input': 'mere pas hein, mein fir kabhi dekh lunga', 'target': 'Maybe since Decapro is a genius id watch it sometime'}"
8556,"{'prefix': 'translate Hinglish to English: ', 'input': 'unke paas 190 million ka budget hein', 'target': 'They had a budget of like 190 million and it shows, I think. '}"
8557,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh phenomenal actor hein', 'target': 'He is a phenomenal actor.'}"
8558,"{'prefix': 'translate Hinglish to English: ', 'input': 'huge budget na? kya unko fir se mila?', 'target': 'Huge bugdet did it make it back lol?'}"
8559,"{'prefix': 'translate Hinglish to English: ', 'input': 'critic mein, joel edgerton ko kahi praise mila unka performance ke liye', 'target': 'Joel edgerton gto a lot of prai se form critic for his perfomance as well'}"
8560,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein sure nahi hoon', 'target': 'I am not sure..'}"
8561,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya isme koi gun fights hein', 'target': 'Is there any gun fights in it'}"
8562,"{'prefix': 'translate Hinglish to English: ', 'input': 'gatsby tho millionaire hein, jo lavish ko set kiya', 'target': 'Gatsby is a millionaire so has to be lavish sets etc'}"
8563,"{'prefix': 'translate Hinglish to English: ', 'input': 'umm.. aisa koi nahi, lekin kuch death hein', 'target': 'Ummm not really but there is a death or two.'}"
8564,"{'prefix': 'translate Hinglish to English: ', 'input': 'actually voh shootin hoga', 'target': 'Actually there is a shooting'}"
8565,"{'prefix': 'translate Hinglish to English: ', 'input': 'decaprio par konsa actor pyar kar raha tha', 'target': 'Whos the actor that decaprio falls in love with'}"
8566,"{'prefix': 'translate Hinglish to English: ', 'input': 'carey mulligan/ daisy', 'target': 'Carey mulligan/daisy'}"
8567,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh uska pats lover thi aur toms ka wife- joel edgerton', 'target': ""She is his pats lover and tom's wife- joel edgerton""}"
8568,"{'prefix': 'translate Hinglish to English: ', 'input': ""nick's ke cousin bhi"", 'target': ""also nick's cousin.""}"
