,translation
4332,"{'prefix': 'translate English to Hinglish: ', 'input': 'Still... the good guys against bad guys works well at that age.', 'target': 'STILL. GOOD GUYS THO BAD GUYS SE ACHE TARAH AGAINST KARTHE, JO IS AGE KE LIYE THO ACHE WORK KIYA'}"
4333,"{'prefix': 'translate English to Hinglish: ', 'input': 'iHi', 'target': 'HI'}"
4334,"{'prefix': 'translate English to Hinglish: ', 'input': 'This is an interesting movie', 'target': 'ye bahut interesting film hai'}"
4335,"{'prefix': 'translate English to Hinglish: ', 'input': ""it is, it's a very unusual movie"", 'target': 'ye bahut unusual film hai'}"
4336,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, did you like it?', 'target': 'haa,kya tumko pasand hai?'}"
4337,"{'prefix': 'translate English to Hinglish: ', 'input': 'since the human fell in love with a creature', 'target': 'jab se human creature ke pyar mei the.'}"
4338,"{'prefix': 'translate English to Hinglish: ', 'input': 'I did', 'target': 'haa mei kiya'}"
4339,"{'prefix': 'translate English to Hinglish: ', 'input': 'I though it was very different than most movies I watch', 'target': 'mene shoch ki  ye film bahut  different hogi jitani movie meme dekhi hai'}"
4340,"{'prefix': 'translate English to Hinglish: ', 'input': 'how did you feel?', 'target': 'tum kesa feel kar rahe ho?'}"
4341,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wasn't in love with it, a little weird for my taste"", 'target': 'mei uske sath pyar mei nahi hu,ye mere taste se alag hai'}"
4342,"{'prefix': 'translate English to Hinglish: ', 'input': 'But I appreciated how unique it was', 'target': 'par ye bahut anag hai i appreciated it'}"
4343,"{'prefix': 'translate English to Hinglish: ', 'input': 'so did I, and the acting was done very well', 'target': 'kya mei,mei ne acting bahut achchi lagi'}"
4344,"{'prefix': 'translate English to Hinglish: ', 'input': 'Guilllermo del Toro certainly has an active imagination', 'target': 'Guillerma del toro ke pass active imagination hai.'}"
4345,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, the actors were very good', 'target': 'Haa, actor bahut achcha hai'}"
4346,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was interesting seeing them communicate in sign language', 'target': 'Usko sign language mei communicate karte dekh bahut interesting laga'}"
4347,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, I did as well', 'target': 'Haa, meine bhi kiya hai'}"
4348,"{'prefix': 'translate English to Hinglish: ', 'input': 'what did you think about the reviews?', 'target': 'Reviews ke bare mei tum kya sochte hao?'}"
4349,"{'prefix': 'translate English to Hinglish: ', 'input': ""I didn't really read the reviews"", 'target': 'Mei reviews nahi read karta hui'}"
4350,"{'prefix': 'translate English to Hinglish: ', 'input': 'But everyone I know that saw it was highly recommending it', 'target': 'But sabhi ne isko highly recommending kiya hai'}"
4351,"{'prefix': 'translate English to Hinglish: ', 'input': 'I generally like to see movies that are so popular among my friends', 'target': 'Mujhe generally wo movie pasand hai jo mere friends mei popular hi'}"
4352,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was, and reading the reviews made me realize more about the movie', 'target': 'Reviews read karke mujhe movie ke bare mei or realize hota hai'}"
4353,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hmm I'll have to check them out"", 'target': 'Haa mujhe check karna padega'}"
4354,"{'prefix': 'translate English to Hinglish: ', 'input': 'what did you think about how she keep him alive?', 'target': 'tho aapka khayal kya hein, kaise voh usse jinda rakha hoga?'}"
4355,"{'prefix': 'translate English to Hinglish: ', 'input': 'I did seem like there was a lot of complexity to the story line and theme that I may have missed', 'target': 'muje lagtha hein ki, is story line mein kahi complexity hein,, aur theme tho kuch missed hein'}"
4356,"{'prefix': 'translate English to Hinglish: ', 'input': 'In the bathtub?', 'target': 'bathtub mein?'}"
4357,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was sweet that she was caring for him', 'target': 'kitna sweet hein yar, voh usse ache se caring karti'}"
4358,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes, I thought so also', 'target': 'haan, muje bhi kuch aise hi laga'}"
4359,"{'prefix': 'translate English to Hinglish: ', 'input': 'however the romantic scenes were definitely a bit odd to me', 'target': 'however, romantic scenes tho dhoda odd hi hoti muje'}"
4360,"{'prefix': 'translate English to Hinglish: ', 'input': 'Very sad about the car though...', 'target': 'car ke liye tho bahut bura huva'}"
4361,"{'prefix': 'translate English to Hinglish: ', 'input': ""it wasn't like a movie I normally watch"", 'target': 'mein is movie ko normally nahi dekhti'}"
4362,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, it was a little strange at times', 'target': 'haan, thoda strange hein'}"
4363,"{'prefix': 'translate English to Hinglish: ', 'input': 'what did you think about the ending?', 'target': 'ending ke baare mein aapka khayal'}"
4364,"{'prefix': 'translate English to Hinglish: ', 'input': 'But, I agree that it is nice to see a movie that is new and original', 'target': 'mein tho maantha hoon ki yen ache movie hein dekhne ko, aur new aur original bhi hei'}"
4365,"{'prefix': 'translate English to Hinglish: ', 'input': 'I liked the ending, although I though the last few scene were a bit gruesome .', 'target': 'muje ending pasand hein, muje tho us last few scene ko thoda gruesome laga'}"
4366,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was kind of a happy ending though', 'target': 'yeh kuch happy ending ke tarah hi hey'}"
4367,"{'prefix': 'translate English to Hinglish: ', 'input': 'which I appreciated', 'target': 'mein yeh appreciate kartha hoon'}"
4368,"{'prefix': 'translate English to Hinglish: ', 'input': 'Heyo', 'target': 'Hi ya'}"
4369,"{'prefix': 'translate English to Hinglish: ', 'input': 'i dont have access to the movie document, so im going to be relying on u ', 'target': 'Mere pass woh movie document nahin hai, so main tujhpe dependent hoon'}"
4370,"{'prefix': 'translate English to Hinglish: ', 'input': 'cool?', 'target': 'Chalega?'}"
4371,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sure but i dont have access either', 'target': 'Sure but mere pass bhi uska access nahin hai'}"
4372,"{'prefix': 'translate English to Hinglish: ', 'input': 'IM just waiting ', 'target': 'Main sirf wait kar raha hoon'}"
4373,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think its a network problem', 'target': 'Mujhe lagta hai network problem hai'}"
4374,"{'prefix': 'translate English to Hinglish: ', 'input': 'so we talk till the connection is back', 'target': 'so ham tab tak baat karenge jab tak connection na aaye'}"
4375,"{'prefix': 'translate English to Hinglish: ', 'input': 'sounds good', 'target': 'sounds good'}"
4376,"{'prefix': 'translate English to Hinglish: ', 'input': 'Any goodmovies youve seen lately?', 'target': 'koi badhiya movie jo aapne recently dekhi ho?'}"
4377,"{'prefix': 'translate English to Hinglish: ', 'input': 'what kind of movies do u like', 'target': 'kis tarah ki movies like karte ho aap'}"
4378,"{'prefix': 'translate English to Hinglish: ', 'input': 'pretty much anything but musicals', 'target': 'musical ke alawa sab chalta hai'}"
4379,"{'prefix': 'translate English to Hinglish: ', 'input': 'you?', 'target': 'you?'}"
4380,"{'prefix': 'translate English to Hinglish: ', 'input': 'I tried to watch warcraft but my girlfriend was so frightened i had to change d channel  ', 'target': 'maine warcraft dekhne ki koshish ki thi par meri girlfriend itni dar gai ki mujhe channel change karna pada'}"
4381,"{'prefix': 'translate English to Hinglish: ', 'input': 'was it good, i havent seen that one', 'target': 'ye good tha kya, mai nahi dekh paya use'}"
4382,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love anything that gets to the heart..comedies', 'target': 'mujhe har wo cheez pasand hai jo dil me utarti hai... comedies'}"
4383,"{'prefix': 'translate English to Hinglish: ', 'input': 'u should...its super ..I will try to look for it any day that she wont be coming over for weekend', 'target': 'tum bhi..ye super he..me kisi bhi din ye dekhne ka try karunga ki voh weekend par aa rahi he ki nahi'}"
4384,"{'prefix': 'translate English to Hinglish: ', 'input': 'haha nice ill give it a go', 'target': 'haha nice me ise try karunga'}"
4385,"{'prefix': 'translate English to Hinglish: ', 'input': 'cool ', 'target': 'ye cool he'}"
4386,"{'prefix': 'translate English to Hinglish: ', 'input': 'man i spilled coffee on my computer last month and my computer acts insane now', 'target': 'lat month man mene apne computer par coffee spilled kar di aur mera computer ab insane act kar raha he'}"
4387,"{'prefix': 'translate English to Hinglish: ', 'input': 'dayum!', 'target': 'day ki he!'}"
4388,"{'prefix': 'translate English to Hinglish: ', 'input': 'i have to uninstall the keyboard because it was typing and clicking everything', 'target': 'mejhe keyboard uninstall karna pada because ye everything type aur click kar raha tha.'}"
4389,"{'prefix': 'translate English to Hinglish: ', 'input': 'i was freakin out', 'target': 'me freak ho raha tha'}"
4390,"{'prefix': 'translate English to Hinglish: ', 'input': 'u should blow it out', 'target': 'tumhe ise outside blow kar dena chahiye'}"
4391,"{'prefix': 'translate English to Hinglish: ', 'input': 'i did', 'target': 'Me kiya'}"
4392,"{'prefix': 'translate English to Hinglish: ', 'input': 'with a hair dryer or something', 'target': 'ek hair dryer ke sath ya something'}"
4393,"{'prefix': 'translate English to Hinglish: ', 'input': 'it happened to me once', 'target': 'muje bhi aisa kuch huva tha yek baar'}"
4394,"{'prefix': 'translate English to Hinglish: ', 'input': 'I didn have a drying', 'target': 'mera paas toh drying nahi hein'}"
4395,"{'prefix': 'translate English to Hinglish: ', 'input': 'my mouth became a dryer', 'target': 'mera mouth dryer ban gaya'}"
4396,"{'prefix': 'translate English to Hinglish: ', 'input': 'i had tolet ut sit for a week before it started to boot up again', 'target': 'mein toh tolet ka sit pehle se laga, boot up start karne se pehle'}"
4397,"{'prefix': 'translate English to Hinglish: ', 'input': 'i sucked on the keyboard like my life depended on it', 'target': 'muje toh is keyboard se gussa aatha ki mera life isse depend huva hein'}"
4398,"{'prefix': 'translate English to Hinglish: ', 'input': 'i wonder if this hit will ever load p for us', 'target': 'muje lagtha hein ki is hit ko hamare ke liye load kiya hein'}"
4399,"{'prefix': 'translate English to Hinglish: ', 'input': 'the movie document finally loaded and our conversation is up', 'target': 'voh document movie toh load ho chuka aur conversation toh shuru hogga'}"
4400,"{'prefix': 'translate English to Hinglish: ', 'input': 'its john wick', 'target': 'john wick hein yaha'}"
4401,"{'prefix': 'translate English to Hinglish: ', 'input': 'anyways ..nice chatting with u', 'target': 'Kher.... tumse baar krke achha lga'}"
4402,"{'prefix': 'translate English to Hinglish: ', 'input': 'its fine now..check it says finish conversation', 'target': 'Yeh ab thik hai... check karo ye finish conversation bta rha hai.'}"
4403,"{'prefix': 'translate English to Hinglish: ', 'input': 'u can earn if u exit', 'target': 'Agar tum nikal jaoge to kma skte ho'}"
4404,"{'prefix': 'translate English to Hinglish: ', 'input': 'but the document finally loaded', 'target': 'but documents finally load ho gye hai'}"
4405,"{'prefix': 'translate English to Hinglish: ', 'input': 'the movie name is john wick', 'target': 'Movie ka name hai John Wick'}"
4406,"{'prefix': 'translate English to Hinglish: ', 'input': 'a retired killer', 'target': 'ek retired killer'}"
4407,"{'prefix': 'translate English to Hinglish: ', 'input': 'he came to town and his car was stolen by the son of another mafia', 'target': 'Wo shaher mein wapis aata hai or uski car koi or mafia ka beta chura leta hai'}"
4408,"{'prefix': 'translate English to Hinglish: ', 'input': 'when people realized the guy stole john wicks car, everyone was like oh no...not john wick', 'target': 'Jab logo ko pta chalta hai ki john wicks ki car chraiyi gyi hai to wo sabhi kehne lgte hai oh no.... john wicj ki nhi'}"
4409,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have watched the movie before', 'target': 'Maine pehle bhi movie dekhi hai'}"
4410,"{'prefix': 'translate English to Hinglish: ', 'input': 'its super', 'target': 'BAHUT ACHHA'}"
4411,"{'prefix': 'translate English to Hinglish: ', 'input': 'anyways..gat to go now', 'target': 'WAISE BHI GAT KO ABHI JANA HAI'}"
4412,"{'prefix': 'translate English to Hinglish: ', 'input': 'nice chatting wit u', 'target': 'AAP SE BAAT KAR KE ACHHA LAGA'}"
4413,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you see Zootopia?', 'target': 'kya aapne Zootopia dekhi hai?'}"
4414,"{'prefix': 'translate English to Hinglish: ', 'input': 'I did, it was great.', 'target': 'Dekhi hai, bahu great ha ye.'}"
4415,"{'prefix': 'translate English to Hinglish: ', 'input': 'What did you think of Judy?', 'target': 'Judy ke bare me kya thoughts hai aapke?'}"
4416,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am not sure who that is', 'target': 'Mai sure nahi wo kaun hai'}"
4417,"{'prefix': 'translate English to Hinglish: ', 'input': 'She is the main character, a bunny that becomes a police officer.', 'target': 'wahi to main character hai, wo bunny jo ek police officer banta hai.'}"
4418,"{'prefix': 'translate English to Hinglish: ', 'input': 'Okay, I see. Yeah, I thought she was cool. I liked the sloth', 'target': 'Okay, ab samjha. Yes I thought wo cool thi. Mai sloth ko like karta hu'}"
4419,"{'prefix': 'translate English to Hinglish: ', 'input': 'He was good but I also grew to like the fox towards the end.', 'target': 'wah achcha tha but end aate aate mujhe fox ka character bhi achcha laga.'}"
4420,"{'prefix': 'translate English to Hinglish: ', 'input': 'It got a 98 on rotten tomatoes. That is very impressive', 'target': 'Rotten tomatoes par ise 98 mile hai. yah bahut impressive hai'}"
