,translation
15274,"{'prefix': 'translate English to Hinglish: ', 'input': 'Especially to the point where batman was going to kill superman ', 'target': 'Especially us point par jahan Batman, Superman ko kill karne ja raha tha.'}"
15275,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love Batman.', 'target': 'mujhe batman se love he'}"
15276,"{'prefix': 'translate English to Hinglish: ', 'input': ""He's so mysterious."", 'target': 'vo bahut mysterious he'}"
15277,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's ironic. They'll be enemies."", 'target': 'ye bada ironic he ki ve enemies ban jate he'}"
15278,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, he's very mysterious."", 'target': 'ha vo bada mysterious he'}"
15279,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's it. I didn't think it would happen."", 'target': 'it is.ye to mene bilkul bhi expect nahi kiya tha'}"
15280,"{'prefix': 'translate English to Hinglish: ', 'input': 'I expect more like the Avengers, where a bunch of heroes work together.', 'target': 'iske bajay , me to Avenger ki try expect kar raha tha where heroes ka bunch together work karta he.'}"
15281,"{'prefix': 'translate English to Hinglish: ', 'input': ""I really don't like them being enemies."", 'target': 'mujhe unka ememies hona really pasand nahi aaya.'}"
15282,"{'prefix': 'translate English to Hinglish: ', 'input': 'Especially when Batman kills Superman.', 'target': 'Especially us point par jahan Batman, Superman ko kill karne ja raha tha.'}"
15283,"{'prefix': 'translate English to Hinglish: ', 'input': '♪ I love Batman ♪', 'target': 'mujhe batman se love he'}"
15284,"{'prefix': 'translate English to Hinglish: ', 'input': 'An ironic ring that becomes an enemy', 'target': 'ye bada ironic he ki ve enemies ban jate he'}"
15285,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes, it's very mysterious."", 'target': 'ha vo bada mysterious he'}"
15286,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's not what I expected at all."", 'target': 'it is.ye to mene bilkul bhi expect nahi kiya tha'}"
15287,"{'prefix': 'translate English to Hinglish: ', 'input': 'I expected more like the avengers where a group of heroes work together.', 'target': 'iske bajay , me to Avenger ki try expect kar raha tha where heroes ka bunch together work karta he.'}"
15288,"{'prefix': 'translate English to Hinglish: ', 'input': 'Especially to the point where Batman was going to kill Superman.', 'target': 'Especially us point par jahan Batman, Superman ko kill karne ja raha tha.'}"
15289,"{'prefix': 'translate English to Hinglish: ', 'input': 'Me either but superman pretty much started it the article says clark kent was trying to make bruce wayne and batman look bad thru his news articles', 'target': 'mujhe bhi par pretty much superman ne ye start kiya article kehta hai clark kent apne news articles se bruce wayne aur batman ko bad dikhane ki try kar raha tha'}"
15290,"{'prefix': 'translate English to Hinglish: ', 'input': 'You know though to be honest if you look at the way the world is today so full of bad it makesperfect sense in a world view to have them as enemies. ', 'target': 'kya tum jante ho to be honest agar tum dekho world ajkal kis way ka hai full of bad to world view mein unhe enemies ki tarah hona perfect sense banata hai'}"
15291,"{'prefix': 'translate English to Hinglish: ', 'input': 'I guess so. They do have polar opposite personalities. One is a humble farm boy and the other is a rich executive ', 'target': 'Main aisa hi guess karta hun. Un dono ki polar opposite personalities hain. Ek humble farmboy hau aur dusra rich executive hai.'}"
15292,"{'prefix': 'translate English to Hinglish: ', 'input': ""I could see why they clash in that aspect, but I guess I don't imagine them interacting very much in superhero world. "", 'target': 'Main samajh sakta hun us aspect mein unhone kyun clash kiya, par I guess main unhe superhero world mein zaya interact karte nahi dekhta.'}"
15293,"{'prefix': 'translate English to Hinglish: ', 'input': 'It says in the 3rd part that at supermans funeral that bruce way e apol9gizes to lois lane saying that he failed superman', 'target': 'ye 3rd part mein kehte hai ki superman ke funera mein bruce wayne apologise karta hai lois lane ko ki he failed superman'}"
15294,"{'prefix': 'translate English to Hinglish: ', 'input': 'DUUHHHH well yeah he failed him if he killed him lol', 'target': 'DUUHHHH well haan agar usne usey maar diya to he failed him'}"
15295,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would feel like if I failed someone if I let them die too. Haha. I like the mysterious dirt levitating though ', 'target': 'mujhe bhi lagega ki I failed someone agar main unhe marne de dun. Haha. Mujhe mysterious dirt levitating kafi acha laga.'}"
15296,"{'prefix': 'translate English to Hinglish: ', 'input': 'Haha ', 'target': 'haha'}"
15297,"{'prefix': 'translate English to Hinglish: ', 'input': 'So did I, but Superman almost started writing that Clark Kent tried to see Bruce Wayne and Batman through his news articles.', 'target': 'mujhe bhi par pretty much superman ne ye start kiya article kehta hai clark kent apne news articles se bruce wayne aur batman ko bad dikhane ki try kar raha tha'}"
15298,"{'prefix': 'translate English to Hinglish: ', 'input': ""But honestly, if you're the way the world is so bad today, in the world it makes sense to treat it as an enemy."", 'target': 'kya tum jante ho to be honest agar tum dekho world ajkal kis way ka hai full of bad to world view mein unhe enemies ki tarah hona perfect sense banata hai'}"
15299,"{'prefix': 'translate English to Hinglish: ', 'input': ""They have an extremely opposing character, one of the mediocre country boys, and the other of the rich man's executives."", 'target': 'Main aisa hi guess karta hun. Un dono ki polar opposite personalities hain. Ek humble farmboy hau aur dusra rich executive hai.'}"
15300,"{'prefix': 'translate English to Hinglish: ', 'input': ""I know why they bumped into each other at this point, but I guess they don't interact much in the superhero world."", 'target': 'Main samajh sakta hun us aspect mein unhone kyun clash kiya, par I guess main unhe superhero world mein zaya interact karte nahi dekhta.'}"
15301,"{'prefix': 'translate English to Hinglish: ', 'input': 'Bruce Weg Apol9gized to tell Lois tracks that he failed Superman at his funeral.', 'target': 'ye 3rd part mein kehte hai ki superman ke funera mein bruce wayne apologise karta hai lois lane ko ki he failed superman'}"
15302,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, he let him down after he killed him.', 'target': 'DUUHHHH well haan agar usne usey maar diya to he failed him'}"
15303,"{'prefix': 'translate English to Hinglish: ', 'input': ""If I let them die, I'll feel like I've failed others."", 'target': 'mujhe bhi lagega ki I failed someone agar main unhe marne de dun. Haha. Mujhe mysterious dirt levitating kafi acha laga.'}"
15304,"{'prefix': 'translate English to Hinglish: ', 'input': 'Me neither but Superman started the article said Clark Kent tried to do Bruce Wayne and Batman look bad through his news articles.', 'target': 'mujhe bhi par pretty much superman ne ye start kiya article kehta hai clark kent apne news articles se bruce wayne aur batman ko bad dikhane ki try kar raha tha'}"
15305,"{'prefix': 'translate English to Hinglish: ', 'input': 'However, you know how to be honest if you look at the way the world is so full of evil today that it has a perfect meaning in a world view of having them as enemies.', 'target': 'kya tum jante ho to be honest agar tum dekho world ajkal kis way ka hai full of bad to world view mein unhe enemies ki tarah hona perfect sense banata hai'}"
15306,"{'prefix': 'translate English to Hinglish: ', 'input': 'I suppose they have opposite polar personalities, one is a humble farmer and the other is a rich executive.', 'target': 'Main aisa hi guess karta hun. Un dono ki polar opposite personalities hain. Ek humble farmboy hau aur dusra rich executive hai.'}"
15307,"{'prefix': 'translate English to Hinglish: ', 'input': ""I could see why they are competing in this aspect, but I guess I don't think they interact much in the superhero world."", 'target': 'Main samajh sakta hun us aspect mein unhone kyun clash kiya, par I guess main unhe superhero world mein zaya interact karte nahi dekhta.'}"
15308,"{'prefix': 'translate English to Hinglish: ', 'input': ""In the third part, it's said that at Superman's funeral, Bruce and apol9gizes had lane laws saying that Superman failed"", 'target': 'ye 3rd part mein kehte hai ki superman ke funera mein bruce wayne apologise karta hai lois lane ko ki he failed superman'}"
15309,"{'prefix': 'translate English to Hinglish: ', 'input': 'He failed if he killed him.', 'target': 'DUUHHHH well haan agar usne usey maar diya to he failed him'}"
15310,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'd feel like someone had failed if I let them die too. Haha. I love the mysterious levitating land."", 'target': 'mujhe bhi lagega ki I failed someone agar main unhe marne de dun. Haha. Mujhe mysterious dirt levitating kafi acha laga.'}"
15311,"{'prefix': 'translate English to Hinglish: ', 'input': 'Thats what I was thinking ', 'target': 'main bhi yahi soch raha tha'}"
15312,"{'prefix': 'translate English to Hinglish: ', 'input': 'Little humor there', 'target': 'yaha thoda humor hai'}"
15313,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have u seen this movie ', 'target': 'aap is movie ko dekha'}"
15314,"{'prefix': 'translate English to Hinglish: ', 'input': 'No have you? is that the end?', 'target': 'nahi yar.. aap? aur end kya hein?'}"
15315,"{'prefix': 'translate English to Hinglish: ', 'input': ""I can't tell"", 'target': 'mein batha nahi sakthi'}"
15316,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh yeah. It is.', 'target': 'acha..'}"
15317,"{'prefix': 'translate English to Hinglish: ', 'input': 'I wonder if there will be a sequel ', 'target': 'agar voh sequel hota'}"
15318,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes watched it 3 times its a tearjerker for me when superman dies', 'target': 'haan, mein tho 3 baar dekh chuka hoon, voh tearjerker tha mere liye jab superman ka moth huva'}"
15319,"{'prefix': 'translate English to Hinglish: ', 'input': 'A little sense of humor.', 'target': 'yaha thoda humor hai'}"
15320,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is this the end?', 'target': 'nahi yar.. aap? aur end kya hein?'}"
15321,"{'prefix': 'translate English to Hinglish: ', 'input': ""Oh, yeah, that's it."", 'target': 'acha..'}"
15322,"{'prefix': 'translate English to Hinglish: ', 'input': ""I want to know if there's going to be another one."", 'target': 'agar voh sequel hota'}"
15323,"{'prefix': 'translate English to Hinglish: ', 'input': '- Yeah, I saw it three times when Superman died.', 'target': 'haan, mein tho 3 baar dekh chuka hoon, voh tearjerker tha mere liye jab superman ka moth huva'}"
15324,"{'prefix': 'translate English to Hinglish: ', 'input': 'A little humor over there.', 'target': 'yaha thoda humor hai'}"
15325,"{'prefix': 'translate English to Hinglish: ', 'input': ""Isn't it, it's the end?"", 'target': 'nahi yar.. aap? aur end kya hein?'}"
15326,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh, yes, it is.', 'target': 'acha..'}"
15327,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wonder if there'll be a sequel."", 'target': 'agar voh sequel hota'}"
15328,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, I've seen him three times, it's a tear for me when Superman dies."", 'target': 'haan, mein tho 3 baar dekh chuka hoon, voh tearjerker tha mere liye jab superman ka moth huva'}"
15329,"{'prefix': 'translate English to Hinglish: ', 'input': 'I feel like good superhero movies need sequels ', 'target': 'muje tho superhero movies mein sequels pasand hein'}"
15330,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dunno could be a sequel ', 'target': 'sequel tho muje patha bhi nahi'}"
15331,"{'prefix': 'translate English to Hinglish: ', 'input': 'Like how superman didnt really die he just hibernated til he found out a way to smooth it over with batman', 'target': 'asal mein tho superman nahi martha voh batman ke role ko hibernated kiya'}"
15332,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hello! Today we're gonna talk about How to Train Your Dragon"", 'target': 'i bow mera sar!Today hum bat karne wale he ki tumhare Dragon ko train kese kare.'}"
15333,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen it before?', 'target': 'kya you seen it pahle?'}"
15334,"{'prefix': 'translate English to Hinglish: ', 'input': 'Awesome.  No, I have not had the chance, is it good?', 'target': 'Bahut badiya. nahi, mujhe chance nahi mila, kya ye good hua?'}"
15335,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes it has great ratings! It is rated 7.9/10 on Rotten Tomatoes', 'target': 'yes iskogreat rating mili he!  Rotten Tomatoes par iski rating 7.9/10 he'}"
15336,"{'prefix': 'translate English to Hinglish: ', 'input': 'I feel like superhero movies need to be reenacted.', 'target': 'muje tho superhero movies mein sequels pasand hein'}"
15337,"{'prefix': 'translate English to Hinglish: ', 'input': '- I can do a sequel.', 'target': 'sequel tho muje patha bhi nahi'}"
15338,"{'prefix': 'translate English to Hinglish: ', 'input': ""Like Superman didn't really die, he was just hibernation until he found a way to smooth it with Batman."", 'target': 'asal mein tho superman nahi martha voh batman ke role ko hibernated kiya'}"
15339,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hello. Let's talk about training your dragons today."", 'target': 'i bow mera sar!Today hum bat karne wale he ki tumhare Dragon ko train kese kare.'}"
15340,"{'prefix': 'translate English to Hinglish: ', 'input': ""No, I don't have a chance, okay?"", 'target': 'Bahut badiya. nahi, mujhe chance nahi mila, kya ye good hua?'}"
15341,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes, it has a good comment! It's rated 7.9/10 on the Rotten tomato."", 'target': 'yes iskogreat rating mili he!  Rotten Tomatoes par iski rating 7.9/10 he'}"
